Country,Origin,Year,Month,Value
Japan,Uganda,2015,April,7
Japan,Uganda,2015,May,3
Japan,Uganda,2015,June,1
Japan,Uganda,2015,July,5
Japan,Uganda,2015,August,8
Japan,Uganda,2015,September,2
Japan,Uganda,2015,November,4
Japan,Uganda,2015,December,4
Japan,Ukraine,2015,January,3
Japan,Ukraine,2015,February,7
Japan,Ukraine,2015,April,4
Japan,Ukraine,2015,September,4
Japan,Ukraine,2015,October,1
Japan,Ukraine,2015,November,1
Ireland,Iran (Islamic Rep. of),2015,March,1
Ireland,Iran (Islamic Rep. of),2015,June,2
Ireland,Iran (Islamic Rep. of),2015,August,9
Ireland,Iran (Islamic Rep. of),2015,September,2
Ireland,Iran (Islamic Rep. of),2015,October,3
Ireland,Iran (Islamic Rep. of),2015,November,4
Ireland,Iran (Islamic Rep. of),2015,December,1
Croatia,Palestinian,2015,February,1
Croatia,Palestinian,2015,December,1
Croatia,Georgia,2015,December,1
Croatia,India,2015,October,2
Croatia,India,2015,December,2
Croatia,Iran (Islamic Rep. of),2015,February,1
Croatia,Iran (Islamic Rep. of),2015,April,2
Croatia,Iran (Islamic Rep. of),2015,May,1
Croatia,Iran (Islamic Rep. of),2015,August,1
Croatia,Iran (Islamic Rep. of),2015,October,2
Croatia,Iran (Islamic Rep. of),2015,December,1
Hungary,Viet Nam,2015,March,2
Hungary,Viet Nam,2015,April,1
Hungary,Viet Nam,2015,May,5
Hungary,Viet Nam,2015,June,5
Hungary,Viet Nam,2015,July,3
Hungary,Viet Nam,2015,September,1
Hungary,Stateless,2015,January,1
Hungary,Stateless,2015,March,2
Hungary,Stateless,2015,April,1
Hungary,Stateless,2015,May,1
Hungary,Stateless,2015,June,8
Hungary,Stateless,2015,July,1
Hungary,Ukraine,2015,January,2
Hungary,Ukraine,2015,March,8
Hungary,Ukraine,2015,April,4
Hungary,Ukraine,2015,May,5
Hungary,Ukraine,2015,June,1
Hungary,Ukraine,2015,August,1
Hungary,Ukraine,2015,September,2
Hungary,Ukraine,2015,October,2
Hungary,Ukraine,2015,November,1
Hungary,Ukraine,2015,December,1
Hungary,United States of America,2015,May,1
Hungary,Uzbekistan,2015,May,3
Hungary,Uzbekistan,2015,August,6
Hungary,Uzbekistan,2015,September,1
Hungary,Venezuela (Bolivarian Republic of),2015,May,1
Hungary,South Sudan,2015,June,2
Hungary,South Sudan,2015,July,8
Hungary,South Sudan,2015,August,13
Hungary,South Sudan,2015,September,4
Hungary,Western Sahara,2015,January,1
Hungary,Western Sahara,2015,March,3
Hungary,Western Sahara,2015,April,15
Hungary,Western Sahara,2015,May,12
Hungary,Western Sahara,2015,June,13
Hungary,Western Sahara,2015,July,7
Hungary,Western Sahara,2015,August,15
Hungary,Western Sahara,2015,October,1
Hungary,Zambia,2015,August,1
Hungary,Sudan,2015,January,3
Hungary,Sudan,2015,February,4
Hungary,Sudan,2015,March,6
Hungary,Sudan,2015,April,3
Hungary,Sudan,2015,May,12
Hungary,Sudan,2015,June,35
Hungary,Sudan,2015,July,112
Hungary,Sudan,2015,August,71
Hungary,Sudan,2015,September,12
Hungary,Sudan,2015,October,1
Japan,United States of America,2015,July,1
Japan,United States of America,2015,October,1
Japan,United States of America,2015,November,1
Japan,Yemen,2015,May,1
Japan,Yemen,2015,September,1
Japan,Zimbabwe,2015,February,1
Japan,Zimbabwe,2015,December,1
Rep. of Korea,Afghanistan,2015,February,1
Rep. of Korea,Afghanistan,2015,May,6
Rep. of Korea,Afghanistan,2015,June,1
Rep. of Korea,Afghanistan,2015,July,2
Rep. of Korea,Afghanistan,2015,November,2
Rep. of Korea,Afghanistan,2015,December,2
Rep. of Korea,Algeria,2015,March,1
Rep. of Korea,Algeria,2015,May,1
Rep. of Korea,Algeria,2015,August,1
Rep. of Korea,Algeria,2015,October,1
Rep. of Korea,Algeria,2015,November,4
Ireland,Iraq,2015,January,1
Ireland,Iraq,2015,February,2
Ireland,Iraq,2015,March,2
Ireland,Iraq,2015,April,3
Ireland,Iraq,2015,May,1
Ireland,Iraq,2015,June,3
Ireland,Iraq,2015,July,2
Ireland,Iraq,2015,August,12
Ireland,Iraq,2015,September,6
Ireland,Iraq,2015,October,1
Ireland,Iraq,2015,November,3
Ireland,Iraq,2015,December,4
Hungary,Zimbabwe,2015,August,1
Iceland,Afghanistan,2015,June,1
Iceland,Afghanistan,2015,August,3
Iceland,Afghanistan,2015,September,1
Iceland,Afghanistan,2015,October,3
Iceland,Afghanistan,2015,December,14
Iceland,Albania,2015,January,1
Iceland,Albania,2015,February,1
Iceland,Albania,2015,March,5
Iceland,Albania,2015,April,7
Iceland,Albania,2015,May,1
Iceland,Albania,2015,June,9
Iceland,Albania,2015,July,12
Iceland,Albania,2015,August,16
Iceland,Albania,2015,September,19
Iceland,Albania,2015,October,23
Iceland,Albania,2015,November,12
Iceland,Albania,2015,December,2
Croatia,Iraq,2015,August,1
Croatia,Iraq,2015,September,5
Croatia,Lebanon,2015,September,3
Rep. of Korea,Egypt,2015,January,84
Rep. of Korea,Egypt,2015,February,47
Rep. of Korea,Egypt,2015,March,43
Rep. of Korea,Egypt,2015,April,49
Rep. of Korea,Egypt,2015,May,68
Rep. of Korea,Egypt,2015,June,75
Rep. of Korea,Egypt,2015,July,76
Rep. of Korea,Egypt,2015,August,67
Rep. of Korea,Egypt,2015,September,52
Rep. of Korea,Egypt,2015,October,65
Rep. of Korea,Egypt,2015,November,94
Rep. of Korea,Egypt,2015,December,92
Rep. of Korea,Armenia,2015,June,1
Rep. of Korea,Burundi,2015,July,3
Rep. of Korea,Burundi,2015,November,1
Rep. of Korea,Burundi,2015,December,3
Rep. of Korea,Benin,2015,October,1
Rep. of Korea,Bangladesh,2015,January,6
Rep. of Korea,Bangladesh,2015,February,9
Rep. of Korea,Bangladesh,2015,March,26
Rep. of Korea,Bangladesh,2015,April,40
Rep. of Korea,Bangladesh,2015,May,26
Rep. of Korea,Bangladesh,2015,June,36
Rep. of Korea,Bangladesh,2015,July,27
Rep. of Korea,Bangladesh,2015,August,45
Rep. of Korea,Bangladesh,2015,September,43
Rep. of Korea,Bangladesh,2015,October,29
Rep. of Korea,Bangladesh,2015,November,48
Rep. of Korea,Bangladesh,2015,December,53
Rep. of Korea,Burkina Faso,2015,May,1
Rep. of Korea,Burkina Faso,2015,July,2
Rep. of Korea,Burkina Faso,2015,December,1
Croatia,The former Yugoslav Rep. of Macedonia,2015,April,1
Croatia,The former Yugoslav Rep. of Macedonia,2015,May,1
Croatia,Mali,2015,March,1
Croatia,Montenegro,2015,March,3
Croatia,Mongolia,2015,September,1
Croatia,Morocco,2015,January,2
Croatia,Morocco,2015,February,2
Croatia,Morocco,2015,June,2
Croatia,Morocco,2015,September,3
Croatia,Morocco,2015,November,2
Croatia,Morocco,2015,December,3
Iceland,Algeria,2015,January,1
Iceland,Algeria,2015,February,2
Iceland,Algeria,2015,October,1
Iceland,Egypt,2015,October,1
Ireland,Cameroon,2015,January,3
Ireland,Cameroon,2015,February,1
Ireland,Cameroon,2015,May,1
Ireland,Cameroon,2015,August,1
Ireland,Cameroon,2015,September,2
Ireland,Cameroon,2015,October,1
Ireland,Cameroon,2015,November,3
Ireland,Kenya,2015,March,1
Ireland,Kenya,2015,November,1
Ireland,Rep. of Korea,2015,May,2
Ireland,Dem. People's Rep. of Korea,2015,July,2
Rep. of Korea,Bolivia (Plurinational State of),2015,July,2
Rep. of Korea,Brazil,2015,September,1
Rep. of Korea,Bosnia and Herzegovina,2015,July,1
Rep. of Korea,Cambodia,2015,August,3
Rep. of Korea,Cambodia,2015,September,1
Rep. of Korea,Cambodia,2015,October,2
Rep. of Korea,Cambodia,2015,November,5
Rep. of Korea,Cambodia,2015,December,4
Rep. of Korea,Canada,2015,February,1
Rep. of Korea,Central African Rep.,2015,September,1
Croatia,Nigeria,2015,January,4
Croatia,Nigeria,2015,February,1
Croatia,Nigeria,2015,March,2
Croatia,Nigeria,2015,April,1
Croatia,Nigeria,2015,May,1
Croatia,Nigeria,2015,June,1
Croatia,Nigeria,2015,August,1
Croatia,Nigeria,2015,October,1
Croatia,Nigeria,2015,November,1
Croatia,Nigeria,2015,December,1
Ireland,Kuwait,2015,January,5
Ireland,Kuwait,2015,March,2
Ireland,Kuwait,2015,May,2
Ireland,Kuwait,2015,July,1
Ireland,Kuwait,2015,August,2
Ireland,Kuwait,2015,September,3
Ireland,Kuwait,2015,October,1
Ireland,Kuwait,2015,November,4
Ireland,Kuwait,2015,December,2
Ireland,Georgia,2015,January,4
Ireland,Georgia,2015,February,3
Ireland,Georgia,2015,March,3
Ireland,Georgia,2015,May,2
Ireland,Georgia,2015,June,2
Ireland,Georgia,2015,July,4
Ireland,Georgia,2015,August,4
Ireland,Georgia,2015,September,2
Ireland,Georgia,2015,October,3
Ireland,Georgia,2015,November,9
Ireland,Georgia,2015,December,3
Ireland,Liberia,2015,February,4
Hungary,The former Yugoslav Rep. of Macedonia,2015,January,2
Hungary,The former Yugoslav Rep. of Macedonia,2015,March,3
Hungary,The former Yugoslav Rep. of Macedonia,2015,April,4
Hungary,The former Yugoslav Rep. of Macedonia,2015,May,1
Hungary,The former Yugoslav Rep. of Macedonia,2015,June,5
Hungary,The former Yugoslav Rep. of Macedonia,2015,July,2
Hungary,The former Yugoslav Rep. of Macedonia,2015,September,1
Rep. of Korea,China,2015,January,38
Rep. of Korea,China,2015,February,29
Rep. of Korea,China,2015,March,22
Rep. of Korea,China,2015,April,12
Rep. of Korea,China,2015,May,25
Rep. of Korea,China,2015,June,20
Rep. of Korea,China,2015,July,18
Rep. of Korea,China,2015,August,46
Rep. of Korea,China,2015,September,76
Rep. of Korea,China,2015,October,38
Rep. of Korea,China,2015,November,30
Rep. of Korea,China,2015,December,47
Rep. of Korea,Cameroon,2015,January,10
Rep. of Korea,Cameroon,2015,February,7
Rep. of Korea,Cameroon,2015,March,4
Rep. of Korea,Cameroon,2015,April,5
Rep. of Korea,Cameroon,2015,May,6
Rep. of Korea,Cameroon,2015,June,4
Rep. of Korea,Cameroon,2015,July,5
Rep. of Korea,Cameroon,2015,August,7
Rep. of Korea,Cameroon,2015,September,10
Rep. of Korea,Cameroon,2015,October,12
Rep. of Korea,Cameroon,2015,December,8
Ireland,Congo,2015,March,2
Ireland,Congo,2015,June,1
Ireland,Congo,2015,December,1
Hungary,Rep. of Moldova,2015,February,2
Hungary,Rep. of Moldova,2015,March,1
Hungary,Rep. of Moldova,2015,May,4
Hungary,Rep. of Moldova,2015,June,1
Hungary,Rep. of Moldova,2015,August,1
Hungary,Mali,2015,January,27
Hungary,Mali,2015,February,27
Hungary,Mali,2015,March,13
Hungary,Mali,2015,April,19
Hungary,Mali,2015,May,21
Hungary,Mali,2015,June,48
Hungary,Mali,2015,July,44
Hungary,Mali,2015,August,73
Hungary,Mali,2015,September,17
Hungary,Montenegro,2015,January,6
Rep. of Korea,Dem. Rep. of the Congo,2015,February,1
Rep. of Korea,Dem. Rep. of the Congo,2015,March,2
Rep. of Korea,Dem. Rep. of the Congo,2015,June,1
Rep. of Korea,Dem. Rep. of the Congo,2015,July,2
Rep. of Korea,Dem. Rep. of the Congo,2015,September,1
Rep. of Korea,Dem. Rep. of the Congo,2015,November,3
Rep. of Korea,Ecuador,2015,January,1
Rep. of Korea,Ecuador,2015,May,1
Ireland,Ghana,2015,January,1
Ireland,Ghana,2015,February,2
Ireland,Ghana,2015,April,1
Ireland,Ghana,2015,May,3
Ireland,Ghana,2015,June,1
Ireland,Ghana,2015,July,2
Ireland,Ghana,2015,August,2
Ireland,Ghana,2015,September,1
Ireland,Ghana,2015,October,1
Ireland,Ghana,2015,November,2
Ireland,Ghana,2015,December,1
Ireland,Guatemala,2015,October,2
Ireland,Guinea,2015,February,3
Ireland,Guinea,2015,November,1
Rep. of Korea,Ethiopia,2015,January,2
Rep. of Korea,Ethiopia,2015,February,1
Rep. of Korea,Ethiopia,2015,March,2
Rep. of Korea,Ethiopia,2015,April,2
Rep. of Korea,Ethiopia,2015,May,3
Rep. of Korea,Ethiopia,2015,June,2
Rep. of Korea,Ethiopia,2015,July,5
Rep. of Korea,Ethiopia,2015,August,2
Rep. of Korea,Ethiopia,2015,September,5
Rep. of Korea,Ethiopia,2015,October,1
Rep. of Korea,Ethiopia,2015,November,4
Rep. of Korea,Ethiopia,2015,December,5
Rep. of Korea,France,2015,December,1
Rep. of Korea,Gambia,2015,March,1
Rep. of Korea,Gambia,2015,April,2
Rep. of Korea,Gambia,2015,May,3
Rep. of Korea,Gambia,2015,June,3
Rep. of Korea,Gambia,2015,July,1
Rep. of Korea,Gambia,2015,August,1
Rep. of Korea,Gambia,2015,September,3
Rep. of Korea,Gambia,2015,October,2
Rep. of Korea,Gambia,2015,December,1
Ireland,Zimbabwe,2015,January,7
Ireland,Zimbabwe,2015,February,4
Ireland,Zimbabwe,2015,March,7
Ireland,Zimbabwe,2015,April,8
Ireland,Zimbabwe,2015,May,5
Ireland,Zimbabwe,2015,June,5
Ireland,Zimbabwe,2015,July,5
Ireland,Zimbabwe,2015,August,1
Ireland,Zimbabwe,2015,September,12
Ireland,Zimbabwe,2015,October,17
Ireland,Zimbabwe,2015,November,10
Ireland,Zimbabwe,2015,December,12
Ireland,Dem. Rep. of the Congo,2015,January,7
Ireland,Dem. Rep. of the Congo,2015,February,11
Ireland,Dem. Rep. of the Congo,2015,March,2
Ireland,Dem. Rep. of the Congo,2015,April,6
Ireland,Dem. Rep. of the Congo,2015,May,4
Ireland,Dem. Rep. of the Congo,2015,June,5
Ireland,Dem. Rep. of the Congo,2015,July,4
Ireland,Dem. Rep. of the Congo,2015,August,2
Ireland,Dem. Rep. of the Congo,2015,September,5
Ireland,Dem. Rep. of the Congo,2015,October,4
Ireland,Dem. Rep. of the Congo,2015,November,5
Ireland,Dem. Rep. of the Congo,2015,December,5
Ireland,Cuba,2015,September,2
Italy,Afghanistan,2015,January,289
Italy,Afghanistan,2015,February,406
Italy,Afghanistan,2015,March,294
Italy,Afghanistan,2015,April,244
Italy,Afghanistan,2015,May,230
Italy,Afghanistan,2015,June,305
Italy,Afghanistan,2015,July,325
Italy,Afghanistan,2015,August,411
Italy,Afghanistan,2015,September,354
Italy,Afghanistan,2015,October,382
Italy,Afghanistan,2015,November,323
Italy,Afghanistan,2015,December,423
Italy,Albania,2015,January,24
Italy,Albania,2015,February,40
Italy,Albania,2015,March,26
Italy,Albania,2015,April,39
Italy,Albania,2015,May,22
Italy,Albania,2015,June,25
Hungary,Montenegro,2015,February,1
Luxembourg,Albania,2015,January,6
Luxembourg,Albania,2015,February,3
Luxembourg,Albania,2015,March,7
Luxembourg,Albania,2015,April,2
Luxembourg,Albania,2015,May,14
Luxembourg,Albania,2015,June,7
Luxembourg,Albania,2015,July,10
Luxembourg,Albania,2015,August,25
Luxembourg,Albania,2015,September,13
Luxembourg,Albania,2015,October,17
Luxembourg,Albania,2015,November,14
Luxembourg,Albania,2015,December,9
Italy,Albania,2015,July,35
Italy,Albania,2015,August,32
Italy,Albania,2015,September,45
Italy,Albania,2015,October,49
Italy,Albania,2015,November,51
Italy,Albania,2015,December,32
Italy,Algeria,2015,January,2
Italy,Algeria,2015,February,3
Italy,Algeria,2015,March,22
Italy,Algeria,2015,April,3
Italy,Algeria,2015,May,3
Italy,Algeria,2015,June,16
Italy,Algeria,2015,July,7
Italy,Algeria,2015,August,9
Italy,Algeria,2015,September,14
Italy,Algeria,2015,October,38
Italy,Algeria,2015,November,14
Italy,Algeria,2015,December,33
Hungary,Mongolia,2015,February,5
Hungary,Mongolia,2015,March,10
Hungary,Mongolia,2015,April,5
Hungary,Mongolia,2015,May,6
Hungary,Mongolia,2015,June,41
Hungary,Mongolia,2015,July,21
Hungary,Mongolia,2015,August,11
Ireland,Eritrea,2015,July,1
Ireland,Eritrea,2015,September,2
Luxembourg,Algeria,2015,January,2
Luxembourg,Algeria,2015,March,3
Luxembourg,Algeria,2015,April,3
Luxembourg,Algeria,2015,June,6
Luxembourg,Algeria,2015,August,4
Luxembourg,Algeria,2015,September,1
Luxembourg,Algeria,2015,October,2
Luxembourg,Algeria,2015,November,1
Luxembourg,Algeria,2015,December,3
Ireland,India,2015,January,7
Ireland,India,2015,February,2
Ireland,India,2015,March,3
Ireland,India,2015,April,8
Ireland,India,2015,May,9
Ireland,India,2015,June,13
Ireland,India,2015,July,15
Ireland,India,2015,August,20
Ireland,India,2015,September,28
Ireland,India,2015,October,17
Ireland,India,2015,November,16
Ireland,India,2015,December,6
Ireland,Indonesia,2015,September,2
Italy,Angola,2015,April,1
Italy,Angola,2015,October,1
Italy,Egypt,2015,January,48
Italy,Egypt,2015,February,48
Italy,Egypt,2015,March,54
Italy,Egypt,2015,April,40
Italy,Egypt,2015,May,30
Italy,Egypt,2015,June,24
Hungary,Morocco,2015,January,1
Hungary,Morocco,2015,February,5
Hungary,Morocco,2015,March,14
Hungary,Morocco,2015,April,56
Hungary,Morocco,2015,May,40
Hungary,Morocco,2015,June,56
Hungary,Morocco,2015,July,30
Hungary,Morocco,2015,August,27
Hungary,Morocco,2015,September,17
Hungary,Morocco,2015,November,2
Hungary,Morocco,2015,December,1
Hungary,Mozambique,2015,April,1
Hungary,Mauritius,2015,April,1
Hungary,Myanmar,2015,January,1
Hungary,Myanmar,2015,March,4
Hungary,Myanmar,2015,April,2
Hungary,Myanmar,2015,May,1
Hungary,Myanmar,2015,June,9
Hungary,Myanmar,2015,July,13
Hungary,Myanmar,2015,August,25
Hungary,Myanmar,2015,September,8
Hungary,Myanmar,2015,December,5
Hungary,Nepal,2015,January,1
Hungary,Nepal,2015,May,3
Hungary,Nepal,2015,June,1
Ireland,Eritrea,2015,October,1
Ireland,Eritrea,2015,November,2
Luxembourg,Egypt,2015,January,1
Luxembourg,Egypt,2015,June,1
Luxembourg,Egypt,2015,September,2
Luxembourg,Egypt,2015,October,1
Luxembourg,Armenia,2015,July,1
Ireland,Ethiopia,2015,July,1
Ireland,Ethiopia,2015,August,1
Ireland,Ethiopia,2015,November,2
Ireland,Gambia,2015,September,1
Ireland,Gambia,2015,October,2
Ireland,Palestinian,2015,March,3
Ireland,Palestinian,2015,April,1
Ireland,Palestinian,2015,September,1
Ireland,Palestinian,2015,October,2
Ireland,Palestinian,2015,November,1
Hungary,Nepal,2015,July,2
Hungary,Nepal,2015,August,21
Hungary,Nepal,2015,September,1
Hungary,Niger,2015,January,2
Hungary,Niger,2015,April,9
Hungary,Niger,2015,August,7
Ireland,Swaziland,2015,July,1
Luxembourg,Azerbaijan,2015,December,2
Luxembourg,Burundi,2015,March,1
Luxembourg,Benin,2015,July,1
Luxembourg,Benin,2015,August,1
Italy,Egypt,2015,July,42
Italy,Egypt,2015,August,31
Italy,Egypt,2015,September,65
Italy,Egypt,2015,October,66
Italy,Egypt,2015,November,78
Italy,Egypt,2015,December,34
Italy,Argentina,2015,January,1
Italy,Argentina,2015,September,1
Hungary,Nigeria,2015,January,12
Hungary,Nigeria,2015,February,12
Hungary,Nigeria,2015,March,44
Hungary,Nigeria,2015,April,93
Hungary,Nigeria,2015,May,101
Hungary,Nigeria,2015,June,132
Hungary,Nigeria,2015,July,170
Hungary,Nigeria,2015,August,310
Hungary,Nigeria,2015,September,63
Hungary,Nigeria,2015,October,1
Hungary,Nigeria,2015,November,1
Hungary,Nigeria,2015,December,1
Hungary,Oman,2015,June,1
Ireland,South Africa,2015,January,5
Ireland,South Africa,2015,February,6
Ireland,South Africa,2015,March,7
Ireland,South Africa,2015,April,1
Ireland,South Africa,2015,May,4
Ireland,South Africa,2015,June,6
Ireland,South Africa,2015,July,2
Ireland,South Africa,2015,August,3
Ireland,South Africa,2015,September,5
Ireland,South Africa,2015,October,4
Ireland,South Africa,2015,November,4
Ireland,South Africa,2015,December,10
Ireland,Syrian Arab Rep.,2015,March,2
Ireland,Syrian Arab Rep.,2015,April,3
Ireland,Syrian Arab Rep.,2015,May,11
Ireland,Syrian Arab Rep.,2015,June,1
Ireland,Syrian Arab Rep.,2015,July,6
Ireland,Syrian Arab Rep.,2015,August,6
Ireland,Syrian Arab Rep.,2015,September,21
Ireland,Syrian Arab Rep.,2015,October,8
Ireland,Syrian Arab Rep.,2015,November,7
Ireland,Syrian Arab Rep.,2015,December,9
Luxembourg,Belarus,2015,February,1
Luxembourg,Belarus,2015,October,1
Luxembourg,Belarus,2015,December,1
Italy,Armenia,2015,January,4
Italy,Armenia,2015,February,1
Italy,Armenia,2015,March,3
Italy,Armenia,2015,April,5
Italy,Armenia,2015,May,3
Italy,Armenia,2015,June,1
Italy,Armenia,2015,July,2
Italy,Armenia,2015,August,2
Italy,Armenia,2015,October,9
Italy,Armenia,2015,November,6
Italy,Armenia,2015,December,2
Italy,Azerbaijan,2015,January,7
Italy,Azerbaijan,2015,March,1
Italy,Azerbaijan,2015,April,1
Italy,Azerbaijan,2015,May,2
Italy,Burundi,2015,April,2
Italy,Burundi,2015,October,2
Italy,Burundi,2015,November,3
Ireland,Russian Federation,2015,March,2
Ireland,Russian Federation,2015,April,1
Ireland,Russian Federation,2015,June,2
